t_t_e_1s,t_t_e_2s,t_t_e_1m,t_t_e_2m,t_t_e_3m,t_t_e_6m,t_t_e_9m,t_t_e_12m,date,t_t_p_1s,t_t_p_2s,t_t_p_1m,t_t_p_2m,t_t_p_3m,t_t_p_6m,t_t_p_9m,t_t_p_12m,bid eur,ask eur,bid usd,ask usd,t_e_e_1s,t_e_e_1m,t_e_e_2m,t_e_e_3m,t_e_e_6m,t_e_e_12m,t_e_p_1s,t_e_p_1m,t_e_p_2m,t_e_p_3m,t_e_p_6m,t_e_p_12m,t_u_e_1s,t_u_e_1m,t_u_e_2m,t_u_e_3m,t_u_e_6m,t_u_e_12m,t_u_p_1s,t_u_p_1m,t_u_p_2m,t_u_p_3m,t_u_p_6m,t_u_p_12m
6.655068937474344,6.835068937474346,7.0650689374743445,7.345068937474346,7.585068937474346,7.775068937474345,7.995068937474346,8.305068937474346,2018-04-27,5.655068937474344,5.835068937474346,6.0650689374743445,6.345068937474346,6.585068937474346,6.775068937474345,6.995068937474346,7.305068937474346,2.9525,2.9825,2.4341,2.4471,-0.42171000000000003,-0.40086,-0.37986,-0.35570999999999997,-0.31686,-0.244,-1.42171,-1.40086,-1.3798599999999999,-1.35571,-1.31686,-1.244,1.7518799999999999,1.9070099999999999,2.0611099999999998,2.35805,2.51956,2.78031,0.7518799999999999,0.9070099999999999,1.0611099999999998,1.35805,1.5195599999999998,1.78031
9.733751857340884,9.913751857340886,10.143751857340884,10.423751857340886,10.663751857340886,10.853751857340885,11.073751857340886,11.383751857340885,2018-04-26,8.733751857340884,8.913751857340886,9.143751857340884,9.423751857340886,9.663751857340886,9.853751857340885,10.073751857340886,10.383751857340885,2.9423,2.9723,2.431,2.444,-0.42171000000000003,-0.40229000000000004,-0.38271,-0.36357,-0.319,-0.24414,-1.42171,-1.40229,-1.3827099999999999,-1.36357,-1.319,-1.24414,1.74938,1.9007599999999998,2.05582,2.35878,2.52175,2.76993,0.7493799999999999,0.9007599999999998,1.0558200000000002,1.3587799999999999,1.52175,1.76993
8.12742544262337,8.307425442623371,8.53742544262337,8.817425442623371,9.057425442623371,9.24742544262337,9.467425442623371,9.77742544262337,2018-04-25,7.12742544262337,7.307425442623371,7.53742544262337,7.817425442623371,8.057425442623371,8.24742544262337,8.467425442623371,8.77742544262337,2.9574,2.9874,2.4318,2.4448,-0.42171000000000003,-0.40229000000000004,-0.38271,-0.36357,-0.32114000000000004,-0.24414,-1.42171,-1.40229,-1.3827099999999999,-1.36357,-1.32114,-1.24414,1.7475,1.89988,2.06313,2.3656099999999998,2.51925,2.77188,0.7475,0.89988,1.0631300000000001,1.3656099999999998,1.51925,1.77188
9.342595409648448,9.52259540964845,9.752595409648448,10.032595409648449,10.27259540964845,10.462595409648449,10.68259540964845,10.992595409648448,2018-04-24,8.342595409648448,8.52259540964845,8.752595409648448,9.032595409648449,9.27259540964845,9.462595409648449,9.68259540964845,9.992595409648448,3.0124,3.0424,2.413,2.4259999999999997,-0.42171000000000003,-0.40229000000000004,-0.38414,-0.365,-0.32114000000000004,-0.24414,-1.42171,-1.40229,-1.38414,-1.365,-1.32114,-1.24414,1.7425,1.8982599999999998,2.0606299999999997,2.36167,2.51625,2.76875,0.7424999999999999,0.8982599999999998,1.0606299999999997,1.3616700000000002,1.5162499999999999,1.7687499999999998
9.306626515381078,9.48662651538108,9.716626515381078,9.99662651538108,10.23662651538108,10.426626515381079,10.64662651538108,10.956626515381078,2018-04-23,8.306626515381078,8.48662651538108,8.716626515381078,8.99662651538108,9.23662651538108,9.426626515381079,9.64662651538108,9.956626515381078,2.9584,2.9884,2.4232,2.4362,-0.422,-0.40157,-0.38343,-0.365,-0.32114000000000004,-0.24414,-1.422,-1.40157,-1.38343,-1.365,-1.32114,-1.24414,1.74375,1.8971099999999999,2.05938,2.35954,2.51563,2.76875,0.7437499999999999,0.8971099999999999,1.05938,1.35954,1.5156299999999998,1.7687499999999998
7.362905286380979,7.5429052863809805,7.772905286380979,8.05290528638098,8.29290528638098,8.48290528638098,8.70290528638098,9.01290528638098,2018-04-20,6.362905286380979,6.5429052863809805,6.772905286380979,7.05290528638098,7.2929052863809805,7.48290528638098,7.702905286380981,8.01290528638098,2.9623,2.9923,2.4108,2.4238,-0.422,-0.40157,-0.38343,-0.365,-0.32156999999999997,-0.24486,-1.422,-1.40157,-1.38343,-1.365,-1.32157,-1.24486,1.7425,1.89695,2.05813,2.3592299999999997,2.51125,2.76031,0.7424999999999999,0.8969499999999999,1.0581299999999998,1.3592299999999997,1.51125,1.76031
9.905591408911672,10.085591408911675,10.315591408911672,10.595591408911673,10.835591408911675,11.025591408911673,11.245591408911675,11.555591408911674,2018-04-19,8.905591408911672,9.085591408911675,9.315591408911672,9.595591408911673,9.835591408911675,10.025591408911673,10.245591408911675,10.555591408911674,2.9658,2.9958,2.4022,2.4152,-0.422,-0.40157,-0.38271,-0.365,-0.32371,-0.24629,-1.422,-1.40157,-1.3827099999999999,-1.365,-1.32371,-1.2462900000000001,1.7425,1.8982599999999998,2.05625,2.36156,2.5093799999999997,2.7584400000000002,0.7424999999999999,0.8982599999999998,1.05625,1.3615599999999999,1.5093799999999997,1.7584400000000002
8.840672580227368,9.02067258022737,9.250672580227368,9.53067258022737,9.77067258022737,9.960672580227369,10.18067258022737,10.490672580227368,2018-04-18,7.840672580227368,8.02067258022737,8.250672580227368,8.53067258022737,8.77067258022737,8.960672580227369,9.18067258022737,9.490672580227368,2.9645,2.9945,2.3958,2.4088,-0.422,-0.40157,-0.38271,-0.365,-0.32371,-0.24629,-1.422,-1.40157,-1.3827099999999999,-1.365,-1.32371,-1.2462900000000001,1.7425,1.89707,2.04625,2.35866,2.50313,2.7475,0.7424999999999999,0.89707,1.0462500000000001,1.35866,1.50313,1.7475
10.58352884499166,10.763528844991662,10.99352884499166,11.273528844991661,11.513528844991662,11.703528844991661,11.923528844991662,12.23352884499166,2018-04-17,9.58352884499166,9.763528844991662,9.99352884499166,10.273528844991661,10.513528844991662,10.703528844991661,10.923528844991662,11.23352884499166,2.9516,2.9816,2.3936,2.4066,-0.422,-0.40157,-0.38271,-0.365,-0.32371,-0.24629,-1.422,-1.40157,-1.3827099999999999,-1.365,-1.32371,-1.2462900000000001,1.7418799999999999,1.89563,2.04188,2.3553900000000003,2.50125,2.74606,0.7418799999999999,0.8956299999999999,1.04188,1.3553900000000003,1.5012500000000002,1.74606
9.709883157092987,9.889883157092989,10.119883157092987,10.399883157092988,10.639883157092989,10.829883157092988,11.049883157092989,11.359883157092987,2018-04-16,8.709883157092987,8.889883157092989,9.119883157092987,9.399883157092988,9.639883157092989,9.829883157092988,10.049883157092989,10.359883157092987,2.9605,2.9905,2.3914,2.4044,-0.422,-0.40157,-0.38314000000000004,-0.365,-0.32371,-0.24629,-1.422,-1.40157,-1.38314,-1.365,-1.32371,-1.2462900000000001,1.7425,1.8942599999999998,2.0406299999999997,2.35509,2.50313,2.7440599999999997,0.7424999999999999,0.8942599999999998,1.0406299999999997,1.3550900000000001,1.50313,1.7440599999999997
7.240648981317365,7.420648981317367,7.6506489813173655,7.930648981317367,8.170648981317367,8.360648981317366,8.580648981317367,8.890648981317366,2018-04-13,6.240648981317365,6.420648981317367,6.6506489813173655,6.930648981317367,7.170648981317367,7.360648981317366,7.580648981317367,7.890648981317366,2.9992,3.0292,2.4322,2.4452,-0.422,-0.40157,-0.38314000000000004,-0.365,-0.32371,-0.24629,-1.422,-1.40157,-1.38314,-1.365,-1.32371,-1.2462900000000001,1.73875,1.8955,2.0375,2.35281,2.49,2.7309400000000004,0.73875,0.8955,1.0375,1.3528099999999998,1.4900000000000002,1.7309400000000004
8.760938862890931,8.940938862890933,9.170938862890932,9.450938862890933,9.690938862890933,9.880938862890932,10.100938862890933,10.410938862890932,2018-04-12,7.7609388628909315,7.940938862890933,8.170938862890932,8.450938862890933,8.690938862890933,8.880938862890932,9.100938862890933,9.410938862890932,3.3554,3.3854,2.9575,2.9705,-0.442,-0.41171,-0.38156999999999996,-0.34286,-0.32814,-0.218,-1.442,-1.41171,-1.38157,-1.34286,-1.3281399999999999,-1.218,2.226,2.3795,2.53625,2.73888,2.8963799999999997,3.13294,1.226,1.3795000000000002,1.53625,1.73888,1.8963799999999997,2.13294
9.057687398084255,9.237687398084256,9.467687398084255,9.747687398084256,9.987687398084256,10.177687398084256,10.397687398084257,10.707687398084255,2018-04-10,8.057687398084255,8.237687398084256,8.467687398084255,8.747687398084256,8.987687398084256,9.177687398084256,9.397687398084257,9.707687398084255,3.2411,3.2711,2.8148,2.8278,-0.43386,-0.41271,-0.37043000000000004,-0.35214,-0.31243000000000004,-0.21714,-1.4338600000000001,-1.4127100000000001,-1.37043,-1.35214,-1.31243,-1.21714,2.204,2.28063,2.32388,2.40963,2.6235,2.95688,1.2040000000000002,1.28063,1.32388,1.40963,1.6235,1.95688
8.684479627033179,8.86447962703318,9.094479627033179,9.37447962703318,9.61447962703318,9.80447962703318,10.02447962703318,10.33447962703318,2018-04-09,7.684479627033179,7.86447962703318,8.094479627033179,8.37447962703318,8.61447962703318,8.80447962703318,9.02447962703318,9.33447962703318,3.2058,3.2358,2.7679,2.7809,-0.425,-0.39043,-0.36757,-0.35314,-0.31714000000000003,-0.21729,-1.425,-1.39043,-1.36757,-1.35314,-1.31714,-1.21729,1.96238,2.12031,2.21188,2.32275,2.539,2.84288,0.96238,1.12031,1.2118799999999998,1.32275,1.5390000000000001,1.84288
8.579921250857735,8.759921250857737,8.989921250857735,9.269921250857736,9.509921250857737,9.699921250857736,9.919921250857737,10.229921250857736,2018-04-07,7.579921250857735,7.759921250857737,7.989921250857735,8.269921250857736,8.509921250857737,8.699921250857736,8.919921250857737,9.229921250857736,3.0549,3.0849,2.6208,2.6338,-0.42628999999999995,-0.40014,-0.37029,-0.35843,-0.31414000000000003,-0.23529,-1.4262899999999998,-1.40014,-1.37029,-1.35843,-1.31414,-1.23529,1.9726299999999999,2.08725,2.1715,2.33731,2.5059400000000003,2.7734400000000003,0.9726299999999999,1.08725,1.1715,1.33731,1.5059400000000003,1.7734400000000003
8.343390274592803,8.523390274592805,8.753390274592803,9.033390274592804,9.273390274592805,9.463390274592804,9.683390274592805,9.993390274592803,2018-04-06,7.343390274592803,7.5233902745928045,7.753390274592803,8.033390274592804,8.273390274592805,8.463390274592804,8.683390274592805,8.993390274592803,2.9926,3.0226,2.5581,2.5711,-0.42386,-0.40657,-0.37456999999999996,-0.35057,-0.30856999999999996,-0.23043000000000002,-1.42386,-1.4065699999999999,-1.3745699999999998,-1.35057,-1.30857,-1.2304300000000001,1.7518799999999999,2.01297,2.1183799999999997,2.3138099999999997,2.484,2.74011,0.7518799999999999,1.0129700000000001,1.1183799999999997,1.3138099999999997,1.484,1.74011
8.23722200193972,8.417222001939722,8.64722200193972,8.927222001939722,9.167222001939722,9.357222001939721,9.577222001939722,9.88722200193972,2018-04-05,7.23722200193972,7.417222001939722,7.647222001939721,7.927222001939722,8.167222001939722,8.357222001939721,8.577222001939722,8.88722200193972,2.9484,2.9784,2.4652,2.4781999999999997,-0.42028999999999994,-0.40086,-0.37771,-0.35329,-0.31356999999999996,-0.24256999999999998,-1.42029,-1.40086,-1.37771,-1.3532899999999999,-1.31357,-1.24257,1.755,1.9277,2.08257,2.3690599999999997,2.52019,2.7766599999999997,0.7549999999999999,0.9277,1.08257,1.3690599999999997,1.52019,1.7766599999999997
6.979131189124272,7.159131189124274,7.389131189124273,7.669131189124274,7.909131189124274,8.099131189124273,8.319131189124274,8.629131189124273,2018-04-04,5.979131189124272,6.159131189124274,6.389131189124273,6.669131189124274,6.909131189124274,7.099131189124273,7.319131189124274,7.629131189124273,2.9459,2.9759,2.3994,2.4124,-0.422,-0.40157,-0.38571,-0.36429,-0.32371,-0.24556999999999998,-1.422,-1.40157,-1.38571,-1.36429,-1.32371,-1.24557,1.74375,1.89063,2.01663,2.32461,2.46,2.68094,0.7437499999999999,0.89063,1.0166300000000001,1.3246099999999998,1.46,1.68094
9.90597234547595,10.085972345475952,10.31597234547595,10.595972345475952,10.835972345475952,11.025972345475951,11.245972345475952,11.55597234547595,2018-04-01,8.90597234547595,9.085972345475952,9.31597234547595,9.595972345475952,9.835972345475952,10.025972345475951,10.245972345475952,10.55597234547595,2.9546,2.9846,2.4484,2.4614,-0.42213999999999996,-0.40757,-0.39186,-0.38356999999999997,-0.32429,-0.25243000000000004,-1.42214,-1.40757,-1.3918599999999999,-1.38357,-1.32429,-1.25243,1.46971,1.555,1.62068,1.7038099999999998,1.85831,2.1383400000000004,0.46971000000000007,0.5549999999999999,0.6206799999999999,0.7038099999999998,0.8583099999999999,1.1383400000000004
8.486558072266366,8.666558072266367,8.896558072266366,9.176558072266367,9.416558072266367,9.606558072266367,9.826558072266367,10.136558072266366,2018-03-29,7.486558072266366,7.666558072266367,7.896558072266366,8.176558072266367,8.416558072266367,8.606558072266367,8.826558072266367,9.136558072266366,2.9956,3.0256,2.3971,2.4101,-0.42343000000000003,-0.40657,-0.38429,-0.37071,-0.32543,-0.24556999999999998,-1.42343,-1.4065699999999999,-1.38429,-1.3707099999999999,-1.3254299999999999,-1.24557,1.745,1.88313,1.99944,2.31175,2.4524,2.66263,0.7450000000000001,0.88313,0.9994400000000001,1.31175,1.4524,1.66263
7.596207272805794,7.776207272805795,8.006207272805794,8.286207272805795,8.526207272805795,8.716207272805795,8.936207272805795,9.246207272805794,2018-03-28,6.596207272805794,6.776207272805795,7.006207272805794,7.286207272805795,7.526207272805795,7.716207272805795,7.936207272805795,8.246207272805794,3.0024,3.0324,2.4394,2.4524,-0.42343000000000003,-0.40729,-0.38571,-0.37429,-0.32757,-0.25129,-1.42343,-1.40729,-1.38571,-1.37429,-1.32757,-1.25129,1.73875,1.88688,2.0034400000000003,2.308,2.44403,2.6595,0.73875,0.8868799999999999,1.0034400000000003,1.3079999999999998,1.4440300000000001,1.6595
9.360099611936114,9.540099611936116,9.770099611936114,10.050099611936115,10.290099611936116,10.480099611936115,10.700099611936116,11.010099611936115,2018-03-27,8.360099611936114,8.540099611936116,8.770099611936114,9.050099611936115,9.290099611936116,9.480099611936115,9.700099611936116,10.010099611936115,2.9553,2.9853,2.4098,2.4228,-0.42343000000000003,-0.40871,-0.38714,-0.37643000000000004,-0.33114,-0.25129,-1.42343,-1.4087100000000001,-1.38714,-1.37643,-1.33114,-1.25129,1.73125,1.8768799999999999,1.9943799999999998,2.302,2.4529900000000002,2.67138,0.73125,0.8768799999999999,0.9943799999999998,1.302,1.4529900000000002,1.67138
9.516323388808596,9.696323388808597,9.926323388808596,10.206323388808597,10.446323388808597,10.636323388808597,10.856323388808597,11.166323388808596,2018-03-26,8.516323388808596,8.696323388808597,8.926323388808596,9.206323388808597,9.446323388808597,9.636323388808597,9.856323388808597,10.166323388808596,2.9554,2.9854,2.3752,2.3882,-0.42343000000000003,-0.40657,-0.38714,-0.37786,-0.33114,-0.25129,-1.42343,-1.4065699999999999,-1.38714,-1.37786,-1.33114,-1.25129,1.73625,1.8768799999999999,1.99688,2.2949599999999997,2.4538,2.672,0.7362500000000001,0.8768799999999999,0.99688,1.2949599999999997,1.4538000000000002,1.6720000000000002
7.479035406228517,7.659035406228519,7.889035406228517,8.169035406228518,8.409035406228519,8.599035406228518,8.819035406228519,9.129035406228518,2018-03-23,6.479035406228517,6.659035406228519,6.889035406228517,7.169035406228518,7.409035406228519,7.599035406228518,7.819035406228519,8.129035406228518,2.9477,2.9777,2.3862,2.3992,-0.42271000000000003,-0.408,-0.38856999999999997,-0.38143,-0.33114,-0.25129,-1.42271,-1.408,-1.38857,-1.38143,-1.33114,-1.25129,1.73688,1.875,1.99338,2.29155,2.44971,2.6663799999999998,0.73688,0.875,0.9933799999999999,1.29155,1.44971,1.6663799999999998
8.201047494000477,8.381047494000478,8.611047494000477,8.891047494000478,9.131047494000478,9.321047494000478,9.541047494000479,9.851047494000477,2018-03-22,7.201047494000477,7.381047494000478,7.611047494000477,7.891047494000478,8.131047494000478,8.321047494000478,8.541047494000479,8.851047494000477,2.9485,2.9785,2.3967,2.4097,-0.42128999999999994,-0.40943,-0.39143,-0.38643,-0.33043,-0.25129,-1.42129,-1.40943,-1.39143,-1.38643,-1.33043,-1.25129,1.74163,1.8715,1.9915,2.28557,2.4473,2.677,0.74163,0.8714999999999999,0.9915,1.2855699999999999,1.4472999999999998,1.677
8.246844115183615,8.426844115183616,8.656844115183615,8.936844115183616,9.176844115183616,9.366844115183616,9.586844115183617,9.896844115183615,2018-03-21,7.246844115183615,7.426844115183616,7.656844115183615,7.936844115183616,8.176844115183616,8.366844115183616,8.586844115183617,8.896844115183615,2.9509,2.9809,2.3918,2.4048,-0.42271000000000003,-0.40943,-0.39571,-0.38929,-0.33186,-0.25271,-1.42271,-1.40943,-1.39571,-1.38929,-1.33186,-1.25271,1.73125,1.86125,1.97525,2.27108,2.4342200000000003,2.67638,0.73125,0.8612500000000001,0.97525,1.27108,1.4342200000000003,1.67638
8.304238193306368,8.48423819330637,8.714238193306368,8.99423819330637,9.23423819330637,9.424238193306369,9.64423819330637,9.954238193306368,2018-03-20,7.304238193306368,7.4842381933063695,7.714238193306368,7.994238193306369,8.23423819330637,8.424238193306369,8.64423819330637,8.954238193306368,2.9441,2.9741,2.4049,2.4179,-0.42271000000000003,-0.41086000000000006,-0.39714,-0.38929,-0.33314,-0.25271,-1.42271,-1.41086,-1.39714,-1.38929,-1.33314,-1.25271,1.71088,1.85382,1.961,2.2481400000000002,2.40988,2.65138,0.71088,0.85382,0.9610000000000001,1.2481400000000002,1.4098799999999998,1.65138
8.645518851431921,8.825518851431923,9.055518851431922,9.335518851431923,9.575518851431923,9.765518851431922,9.985518851431923,10.295518851431922,2018-03-19,7.6455188514319214,7.825518851431923,8.055518851431922,8.335518851431923,8.575518851431923,8.765518851431922,8.985518851431923,9.295518851431922,2.9503,2.9803,2.3918,2.4048,-0.42271000000000003,-0.41086000000000006,-0.39714,-0.38929,-0.331,-0.25371,-1.42271,-1.41086,-1.39714,-1.38929,-1.331,-1.2537099999999999,1.67734,1.84067,1.94675,2.22249,2.3905,2.63325,0.67734,0.84067,0.94675,1.22249,1.3904999999999998,1.6332499999999999
8.191965427268986,8.371965427268988,8.601965427268986,8.881965427268987,9.121965427268988,9.311965427268987,9.531965427268988,9.841965427268986,2018-03-16,7.191965427268986,7.371965427268988,7.601965427268986,7.881965427268987,8.121965427268988,8.311965427268987,8.531965427268988,8.841965427268986,2.9474,2.9774,2.4331,2.4461,-0.42271000000000003,-0.41157,-0.39714,-0.37929,-0.32957,-0.25371,-1.42271,-1.41157,-1.39714,-1.3792900000000001,-1.32957,-1.2537099999999999,1.63,1.82207,1.9345,2.20175,2.36363,2.6145,0.6299999999999999,0.8220700000000001,0.9345000000000001,1.20175,1.3636300000000001,1.6145
10.869364560454892,11.049364560454894,11.279364560454892,11.559364560454894,11.799364560454894,11.989364560454893,12.209364560454894,12.519364560454893,2018-03-15,9.869364560454892,10.049364560454894,10.279364560454892,10.559364560454894,10.799364560454894,10.989364560454893,11.209364560454894,11.519364560454893,2.9899,3.0199,2.4299,2.4429,-0.422,-0.41086000000000006,-0.39714,-0.37929,-0.32957,-0.25371,-1.422,-1.41086,-1.39714,-1.3792900000000001,-1.32957,-1.2537099999999999,1.5890600000000001,1.8082,1.9161299999999999,2.1775,2.34175,2.60138,0.5890600000000001,0.8082,0.9161299999999999,1.1775000000000002,1.3417500000000002,1.6013799999999998
7.8935974640313,8.073597464031302,8.3035974640313,8.583597464031302,8.823597464031302,9.013597464031301,9.233597464031302,9.5435974640313,2018-03-14,6.8935974640313,7.073597464031302,7.3035974640313,7.5835974640313015,7.823597464031302,8.013597464031301,8.233597464031302,8.5435974640313,2.98,3.01,2.4096,2.4226,-0.422,-0.41086000000000006,-0.39714,-0.37929,-0.32886,-0.25429,-1.422,-1.41086,-1.39714,-1.3792900000000001,-1.32886,-1.2542900000000001,1.51563,1.7863799999999999,1.90075,2.145,2.32113,2.59013,0.51563,0.7863799999999999,0.9007499999999999,1.145,1.3211300000000001,1.5901299999999998
11.031018390631521,11.211018390631523,11.441018390631521,11.721018390631523,11.961018390631523,12.151018390631522,12.371018390631523,12.681018390631522,2018-03-13,10.031018390631521,10.211018390631523,10.441018390631521,10.721018390631523,10.961018390631523,11.151018390631522,11.371018390631523,11.681018390631522,2.9829,3.0129,2.4075,2.4205,-0.422,-0.41086000000000006,-0.39714,-0.37929,-0.32886,-0.25429,-1.422,-1.41086,-1.39714,-1.3792900000000001,-1.32886,-1.2542900000000001,1.48875,1.7766,1.89038,2.1245,2.30425,2.57763,0.48875,0.7766,0.89038,1.1244999999999998,1.3042500000000001,1.57763
7.154193278954144,7.334193278954145,7.564193278954144,7.844193278954145,8.084193278954146,8.274193278954144,8.494193278954146,8.804193278954145,2018-03-12,6.154193278954144,6.334193278954145,6.564193278954144,6.844193278954145,7.084193278954146,7.274193278954144,7.494193278954146,7.804193278954145,3.3497,3.3797,2.9503,2.9633,-0.44056999999999996,-0.41457,-0.37956999999999996,-0.35486,-0.32786,-0.21743,-1.44057,-1.4145699999999999,-1.37957,-1.35486,-1.32786,-1.21743,2.21619,2.37888,2.5365599999999997,2.75125,2.89525,3.1381900000000003,1.21619,1.37888,1.5365599999999997,1.7512500000000002,1.8952499999999999,2.1381900000000003
9.821703531866923,10.001703531866925,10.231703531866923,10.511703531866925,10.751703531866925,10.941703531866924,11.161703531866925,11.471703531866924,2018-03-10,8.821703531866923,9.001703531866925,9.231703531866923,9.511703531866925,9.751703531866925,9.941703531866924,10.161703531866925,10.471703531866924,3.2401,3.2701,2.8228,2.8358,-0.431,-0.41671,-0.37271,-0.35186,-0.313,-0.22014,-1.431,-1.4167100000000001,-1.37271,-1.35186,-1.313,-1.22014,2.2065,2.27925,2.31925,2.40825,2.60888,2.92725,1.2065000000000001,1.2792500000000002,1.3192499999999998,1.4082499999999998,1.60888,1.92725
8.593968333033038,8.77396833303304,9.003968333033038,9.28396833303304,9.52396833303304,9.713968333033039,9.93396833303304,10.243968333033038,2018-03-09,7.593968333033038,7.773968333033039,8.003968333033038,8.28396833303304,8.52396833303304,8.713968333033039,8.93396833303304,9.243968333033038,3.2134,3.2434,2.7645,2.7775,-0.42428999999999994,-0.39129,-0.368,-0.35270999999999997,-0.31743000000000005,-0.21686,-1.42429,-1.3912900000000001,-1.3679999999999999,-1.35271,-1.31743,-1.21686,1.9586299999999999,2.1095,2.20638,2.31563,2.535,2.83888,0.9586299999999999,1.1095000000000002,1.2063799999999998,1.31563,1.5350000000000001,1.83888
8.554412044130288,8.73441204413029,8.964412044130288,9.24441204413029,9.48441204413029,9.674412044130289,9.89441204413029,10.204412044130288,2018-03-08,7.554412044130288,7.7344120441302895,7.964412044130288,8.24441204413029,8.48441204413029,8.674412044130289,8.89441204413029,9.204412044130288,3.1348,3.1648,2.71,2.723,-0.42371000000000003,-0.40157,-0.379,-0.36057,-0.31556999999999996,-0.23514000000000002,-1.42371,-1.40157,-1.379,-1.36057,-1.31557,-1.23514,1.95025,2.07931,2.1823799999999998,2.343,2.52475,2.82738,0.95025,1.07931,1.1823799999999998,1.343,1.52475,1.8273799999999998
6.42388060431953,6.6038806043195315,6.83388060431953,7.113880604319531,7.3538806043195315,7.543880604319531,7.763880604319532,8.07388060431953,2018-03-07,5.42388060431953,5.6038806043195315,5.83388060431953,6.113880604319531,6.3538806043195315,6.543880604319531,6.763880604319532,7.07388060431953,3.0947,3.1247,2.6548,2.6677999999999997,-0.42486,-0.39829000000000003,-0.36885999999999997,-0.35686,-0.31314000000000003,-0.23586,-1.42486,-1.39829,-1.36886,-1.35686,-1.31314,-1.23586,1.9730599999999998,2.08588,2.17475,2.33725,2.5068799999999998,2.77313,0.9730599999999998,1.08588,1.17475,1.33725,1.5068799999999998,1.77313
8.590265623707618,8.770265623707619,9.000265623707618,9.280265623707619,9.520265623707619,9.710265623707619,9.93026562370762,10.240265623707618,2018-03-05,7.590265623707618,7.770265623707619,8.000265623707618,8.280265623707619,8.520265623707619,8.710265623707619,8.93026562370762,9.240265623707618,2.9465,2.9765,2.4578,2.4708,-0.42028999999999994,-0.40157,-0.37771,-0.35429,-0.31356999999999996,-0.24256999999999998,-1.42029,-1.40157,-1.37771,-1.35429,-1.31357,-1.24257,1.75375,1.9227,2.0847599999999997,2.36313,2.51488,2.77273,0.7537499999999999,0.9227000000000001,1.0847599999999997,1.36313,1.5148799999999998,1.7727300000000001
10.404387320161536,10.584387320161538,10.814387320161536,11.094387320161538,11.334387320161538,11.524387320161537,11.744387320161538,12.054387320161537,2018-03-04,9.404387320161536,9.584387320161538,9.814387320161536,10.094387320161538,10.334387320161538,10.524387320161537,10.744387320161538,11.054387320161537,2.9472,2.9772,2.4019,2.4149,-0.42343000000000003,-0.403,-0.38,-0.36429,-0.32329,-0.24556999999999998,-1.42343,-1.403,-1.38,-1.36429,-1.32329,-1.24557,1.74063,1.8775,1.9978799999999999,2.32084,2.45988,2.67,0.7406299999999999,0.8775,0.9978799999999999,1.32084,1.45988,1.67
8.37463267174935,8.554632671749351,8.78463267174935,9.06463267174935,9.304632671749351,9.49463267174935,9.714632671749351,10.02463267174935,2018-03-01,7.3746326717493496,7.554632671749351,7.78463267174935,8.06463267174935,8.304632671749351,8.49463267174935,8.714632671749351,9.02463267174935,2.9507,2.9807,2.5073,2.5202999999999998,-0.425,-0.40757,-0.39329000000000003,-0.38543,-0.325,-0.25171,-1.425,-1.40757,-1.39329,-1.38543,-1.325,-1.25171,1.4718799999999999,1.5568799999999998,1.6204100000000001,1.69593,1.8426900000000002,2.11782,0.47187999999999986,0.5568799999999998,0.6204100000000001,0.6959299999999999,0.8426900000000002,1.11782
8.731173121623678,8.91117312162368,9.141173121623678,9.42117312162368,9.66117312162368,9.85117312162368,10.07117312162368,10.381173121623679,2018-02-28,7.731173121623678,7.91117312162368,8.141173121623678,8.42117312162368,8.66117312162368,8.85117312162368,9.07117312162368,9.381173121623679,2.9327,2.9627,2.4053,2.4183,-0.42271000000000003,-0.40186,-0.39,-0.37929,-0.32829,-0.255,-1.42271,-1.40186,-1.3900000000000001,-1.3792900000000001,-1.32829,-1.255,1.47875,1.6700700000000002,1.8139900000000002,2.0171900000000003,2.22375,2.50219,0.47875,0.6700700000000002,0.8139900000000002,1.0171900000000003,1.22375,1.5021900000000001
8.682602006395317,8.862602006395319,9.092602006395317,9.372602006395319,9.612602006395319,9.802602006395318,10.022602006395319,10.332602006395318,2018-02-27,7.682602006395317,7.862602006395319,8.092602006395317,8.372602006395319,8.612602006395319,8.802602006395318,9.022602006395319,9.332602006395318,2.9753,3.0053,2.4013,2.4143,-0.42271000000000003,-0.40257,-0.39,-0.37929,-0.324,-0.25429,-1.42271,-1.4025699999999999,-1.3900000000000001,-1.3792900000000001,-1.324,-1.2542900000000001,1.475,1.66418,1.80214,2.00625,2.21125,2.48125,0.4750000000000001,0.66418,0.8021400000000001,1.00625,1.2112500000000002,1.4812500000000002
9.14529457165588,9.325294571655881,9.55529457165588,9.835294571655881,10.075294571655881,10.26529457165588,10.485294571655881,10.79529457165588,2018-02-26,8.14529457165588,8.325294571655881,8.55529457165588,8.835294571655881,9.075294571655881,9.26529457165588,9.485294571655881,9.79529457165588,2.9415,2.9715,2.388,2.401,-0.422,-0.40257,-0.39,-0.38,-0.32543,-0.25571,-1.422,-1.4025699999999999,-1.3900000000000001,-1.38,-1.3254299999999999,-1.25571,1.47375,1.648,1.78893,1.9841900000000001,2.20113,2.46938,0.4737499999999999,0.6479999999999999,0.7889299999999999,0.9841900000000001,1.20113,1.4693800000000001
